97	"3rd Trimester"	36	4	"Birth Planning"	"Pregnancy"	"If you have gone beyond your due date, the health worker will want to check you and the baby and may decide to give you medicine to make you go into labour or may plan to do a caesarean section.  Go to the health facility if you have gone past your due date. "	"If you have gone past your due date go to a clinic to check the baby. They may give you medicine to make you go into labour or plan for caesarean section."	154	"CB: Will people know caesarean section or better to say ""surgery"""
83	"3rd Trimester"	37	1	"Malaria"	"Pregnancy"	"If you think you have malaria or if you have fever, headache, joint paints, poor appetite, nausea, vomiting, diarrhoea, chest pain or look pale, go to the health centre immediately for treatment."	"If you have fever, headache, joint paints, poor appetite, nausea, vomiting, diarrhoea, chest pain or look pale, go to a health centre now for help with malaria."	160	
92	"3rd Trimester"	37	3	"Birth Planning"	"Pregnancy"	"You are almost there, hold on! Have you made all the necessary preparation for your delivery? Do you have money available for transportation to the clinic?"	"You are almost there, hold on! Have you made all the needed plans for giving birth? Do you have money you need to get to the health centre?"	139	
69	"3rd Trimester"	37	5	"ANC"	"Pregnancy"	"Congratulations - it is almost time! After your baby is born, you and your baby need to be checked often.  You should be visited by the VHT 3 times during the first week after the baby is born.  You and the baby should also be checked at the health facility at last once during the week after the baby is born.  "	"Congratulations it is almost time! You should be visited by a health worker 3 times and go with baby to the clinic during the first week after the baby is born."	160	"CB: Do people in a village know what a VHT is?"
68	"3rd Trimester"	38	1	"ANC"	"Pregnancy"	"During the ANC visit, your health worker will talk with you about the signs of labour:  regular pains in the lower belly and back that get increasingly stronger, bloody mucous from the vagina and water leaking (or gushing) from the vagina"	"At the clinic a health worker will talk to you about labour: regular pains in the belly and back that get stronger, bloody mucous and water leaking from vagina."	160	
95	"3rd Trimester"	38	4	"Danger Signs"	"Pregnancy"	"If you think that your baby has stopped moving or if you feel contractions before your due date, go to the health facility immediately for a check."	"If you think that your baby has stopped moving or if you feel contractions before your due date, go to the health clinic NOW for a check."	137	
98	"1-3 Weeks PNC"	39	1	"PNC"	"Post-Partum"	"Every woman and her baby should be seen by a health provider at a health facility within the first week after delivery.  Have you and your baby gone for a post-natal check?"	"Every woman and her baby should be seen by a health worker at a health clinic in the first week after delivery. Have you gone to the clinic after giving birth?"	159	"CB: will be people know post-natal or use after birth? Say delivery or birth?"
104	"1-3 Weeks PNC"	39	4	"PMTCT"	"Post-Partum"	"Do you know that transmission of HIV from mother to child can be prevented? If you are HIV positive, you and your baby must take medication to prevent the baby getting infected. Go to the health facility if you do not have medicine for you and your baby."	"You know that the move of HIV from mother to child can be stopped? If you have HIV you and baby must take medicine to protect the baby.Go to clinic for medicine"	160	"CB: transmission or move?"
107	"1-3 Weeks PNC"	39	5	"Nutrition"	"Post-Partum"	"Breastmilk is the only food your baby needs for the first 6 months of life!  Ask your health worker for help if you are having any difficulties breastfeeding your baby.   "	"Breastmilk is the only food your baby needs for the first 6 months of life! Ask your health worker for help if you are having any problems with breastfeeding."	158	
106	"1-3 Weeks PNC"	40	1	"Nutrition"	"Post-Partum"	"Breastmilk is the only food your baby needs for the first 6 months of life!  Give your baby only breastmilk and nothing else to eat or drink until he is 6 months old"	"Breastmilk is the only food your baby needs for the first 6 months of life! Give your baby only breastmilk and nothing else to eat or drink until 6 months."	155	
109	"1-3 Weeks PNC"	40	3	"Birth Spacing"	"Post-Partum"	"Did you know that you can become pregnant again soon after delivery? Talk to your partner and health worker about preventing unplanned pregnancies and use a condom whenever you have sex."	"Did you know that you can get pregnant again soon after delivery? Talk to your partner and health worker about using condoms and preventing unplanned pregnancy."	160	
110	"1-3 Weeks PNC"	40	5	"Danger Signs"	"Post-Partum"	"Go to the health facility immediately if you have vaginal bleeding or foul smelling discharge from your vagina, pain in your belly, fever, headache or blurred vision, difficulty breathing, convulsions, or if you are having difficulty breastfeeding."	"Go to clinic NOW if you have: bleeding or bad smelling fluid from vagina, pain in  belly, fever,headache, blurred vision, or problems breathing or breastfeeding"	160	"CB: discharge? What else could we use?"
99	"1-3 Weeks PNC"	41	1	"PNC"	"Post-Partum"	"At the first PNC visit, the health worker will check your baby's health and give him his first immunisations.  Have your baby checked in a health facility during the first week after delivery. "	"At your first visit after birth a health worker will check your baby's health and give medicines. Have your baby checked during the first week after delivery."	158	"CB: immunisations or medicines?"
105	"1-3 Weeks PNC"	41	3	"PMTCT"	"Post-Partum"	"Do you know your HIV status? You can prevent your baby from getting infected with HIV by taking action. Visit your health clinic with partner for testing."	"Do you know your HIV status? Mothers can prevent their babies from being infected with HIV by taking action. Visit a health centre with your partner for testing"	160	
108	"1-3 Weeks PNC"	41	5	"Malaria"	"Post-Partum"	"Prevent malaria by sleeping with your baby under a mosquito net every night.  Talk with your health worker if you do not have a mosquito net."	"Prevent malaria by sleeping with your baby under a mosquito net every night.  Talk with your health worker if you do not have a mosquito net."	141	
111	"1-3 Weeks PNC"	42	1	"Danger Signs"	"Post-Partum"	"Go to the health facility immediately if your baby has fever, difficulty breathing, cries all the time, is unable to suck, moves less than normal or has convulsions. "	"Go to the health clinic NOW if your baby has fever, problems breathing, cries all the time, is unable to suck, moves less than normal or has bad shaking."	153	
100	"1-3 Weeks PNC"	42	3	"PNC"	"Post-Partum"	"Go to the health facility for a PNC check during the first week after delivery. The health worker will examine you to see that you are recovering well.  Tell your health worker if you have had any problems since the baby was born.  "	"Go to the clinic for a check during the first week after giving birth. A health worker will check to see you are well. Tell them if you are having any problems."	160	
101	"1-3 Weeks PNC"	42	5	"PNC"	"Post-Partum"	"Remember to keep your baby warm and dry after birth and put him on the breast within the first hour of life.  "	"Remember to keep your baby warm and dry after birth and put them on the breast within the first hour of life.  "	111	
102	"1-3 Weeks PNC"	43	1	"PNC"	"Post-Partum"	"Keep your baby's umbilical cord clean and dry and do not apply anything to it.  It will dry up and fall off after 10 to 21 days. Go to the health centre immediately if the umbilical stump looks red, hot or swollen or if it has pus."	"Keep umbilical cord clean and dry and do not apply anything. It will fall off after 10 to 21 days. If cord looks red, hot or swollen go to health centre."	153	"CB: What's an alternative to umbilical?"
103	"1-3 Weeks PNC"	43	3	"PNC"	"Post-Partum"	"Go to the health facility immediately if your baby has bleeding, fever, convulsions, cries all the time, can't feed well or is not moving much."	"Go to the health clinic NOW if your baby has bleeding, fever, shaking, cries all the time, can't feed well or is not moving much."	129	"CB: convulsions or shaking? Immediately or NOW?"
112	"4-6 Weeks PNC"	44	1	"PNC"	"Post-Partum"	"You and your baby should go to the health facility for a check 6 weeks after the baby is born.  The health worker will check your health and the baby's growth, feeding and will give the baby immunisations.  If you are HIV positive, your baby will be tested at this visit."	"Go to the health clinic for a check 6 weeks after the baby is born. A health worker will check your health and baby's growth, test for HIV and give medicines."	158	
114	"4-6 Weeks PNC"	44	3	"Birth Spacing"	"Post-Partum"	"Did you know that you can get pregnant soon after delivering?  Talk to your health worker at your PNC visit about ways to prevent unplanned pregnancy and use a condom whenever you have sex."	"Did you know that you can get pregnant again soon after delivery? Talk to your partner and health worker about using condoms and preventing unplanned pregnancy."	160	
116	"4-6 Weeks PNC"	44	6	"PMTCT"	"Post-Partum"	"If you are HIV positive, your baby can be tested for HIV when he is 6 weeks old.  Take your baby to the health facility for a post-natal check and HIV testing at 6 weeks."	"If you are HIV positive, your baby can be tested for HIV when 6 weeks old. Take your baby to the clinic for a check and HIV testing at 6 weeks after birth."	155	
118	"4-6 Weeks PNC"	45	1	"Nutrition"	"Post-Partum"	"Breast milk is the only food your baby needs for the first 6 months of life!  Give your baby only breastmilk and nothing else to eat or drink until he is 6 months old."	"Breast milk is the only food your baby needs for the first 6 months of life!  Give your baby only breastmilk and nothing else until they are 6 months old."	154	
122	"4-6 Weeks PNC"	45	3	"Malaria"	"Post-Partum"	"Malaria is very dangerous to newborn babies! Prevent malaria by sleeping with your baby under a mosquito net every night.  Talk with your health worker if you do not have a mosquito net"	"Malaria is very dangerous to babies! Prevent malaria by sleeping with your baby under a mosquito net. Talk to a health worker if you do not have a net."	151	
125	"4-6 Weeks PNC"	45	5	"Danger Signs"	"Post-Partum"	"Go to the health facility immediately if you have vaginal bleeding or foul smelling discharge from your vagina, pain in your belly, fever, headache or blurred vision, difficulty breathing, convulsions, or if you are having difficulty breastfeeding. "	"Go to clinic NOW if you have: bleeding or bad smelling fluid from vagina, pain in  belly, fever,headache, blurred vision, or problems breathing or breastfeeding"	160	
113	"4-6 Weeks PNC"	46	1	"PNC"	"Post-Partum"	"Take your baby to the health facility when he is 6 weeks old. The health worker will check the baby's weight, give immunisations and will test for HIV, if you are HIV-positive"	"Take your baby to a health clinic at 6 weeks old. A health worker will check the baby's weight, give medicines and will test baby for HIV if you are positive."	158	
119	"4-6 Weeks PNC"	46	3	"Nutrition"	"Post-Partum"	"Breast milk is the only food your baby needs for the first 6 months of life!  Ask your health worker for help if you are having any difficulties breastfeeding your baby.   "	"Breast milk is the only food your baby needs for the first 6 months of life! Ask your health worker for help if you have any trouble with breastfeeding."	152	
126	"4-6 Weeks PNC"	46	5	"Danger Signs"	"Post-Partum"	"Go to the health facility immediately if your baby has fever, difficulty breathing, cries all the time, is unable to suck, moves less than normal or has convulsions. "	"Go to the health clinic NOW if your baby has fever, problems breathing, cries all the time, is unable to suck, moves less than normal or has bad shaking."	153	
123	"4-6 Weeks PNC"	47	1	"Malaria"	"Post-Partum"	"Malaria is very dangerous in newborn babies!  You can prevent malaria by closing your windows and doors before dark and sleeping with your baby under a net every night. Talk to your health worker if you don't have a mosquito net."	"Malaria is very dangerous to babies! Prevent malaria by closing windows and doors before dark and sleeping with baby under a net. No Net? Talk to health worker."	160	
115	"4-6 Weeks PNC"	47	3	"PNC"	"Post-Partum"	"Be sure to take your baby to the health facility for immunisations and a check-up when he is 6 weeks old.  See a health worker immediately, if your baby has any problems."	"Be sure to take your baby to the health clinic for medicines and a check-up at 6 weeks. See a health worker NOW if your baby has any problems."	142	
117	"4-6 Weeks PNC"	47	5	"PMTCT"	"Post-Partum"	"If you are HIV positive, it is important that you and your baby both take the medication prescribed to prevent your baby getting HIV.  Go to the health facility immediately if you do not have medicine."	"If you have HIV it is important that you and your baby take medicine to protect the baby from HIV. Go to a health clinic for medicine if you don't have any."	156	
120	"4-6 Weeks PNC"	48	1	"Nutrition"	"Post-Partum"	"You need a lot of food when you are breastfeeding!  Eat three or four meals with a variety of foods like fruit, vegetables, meat, rice and bread every day.  Drink plenty of boiled water and fresh fruit juice."	"When you are breastfeeding eat 3 or 4 meals with a variety of fruit,vegetables,meat,rice and bread every day. Drink lots of boiled water and fresh fruit juice."	159	
124	"4-6 Weeks PNC"	48	3	"Malaria"	"Post-Partum"	"If you think you have malaria or if you have fever, headache, joint paints, poor appetite, nausea, vomiting, diarrhoea, chest pain or look pale, go to the health centre immediately for treatment."	"If you have fever, headache, joint paints, poor appetite, nausea, vomiting, diarrhoea, chest pain or look pale, go to a health centre now for help with malaria."	160	
121	"4-6 Weeks PNC"	48	6	"Nutrition"	"Post-Partum"	"Stay healthy while you are breastfeeding!  Get plenty of rest.  Avoid alcohol, drugs, tobacco and herbal medicines, as these can harm your baby."	"Stay healthy while you are breastfeeding! Get plenty of rest.  Avoid alcohol, drugs, tobacco and herbal medicines, as these can harm your baby."	143	
127	"6 Months PNC"	49	1	"PNC"	"Post-Partum"	"Have you taken your baby to the health facility for immunisation and testing?  Take your baby for a check-up and be sure that his birth has been registered."	"Have you taken your baby to the health clinic for medicines and testing?  Take your baby for a check-up and be sure that the birth has been registered."	151	
134	"6 Months PNC"	49	4	"PMTCT"	"Post-Partum"	"If you are HIV positive, your baby can be tested for HIV when he is 6 weeks old.  Take your baby to the health facility for testing now, if you don't know his status"	"If you are HIV positive, your baby can be tested for HIV at 6 weeks old. Take your baby to the health clinic for testing now if you don't know their status."	156	
139	"6 Months PNC"	50	1	"Nutrition"	"Post-Partum"	"Breastmilk is the only food your baby needs for the first 6 months of life!  Give your baby only breastmilk and nothing else to eat or drink until she is 6 months old"	"Breast milk is the only food your baby needs for the first 6 months of life!  Give your baby only breastmilk and nothing else until they are 6 months old."	154	
145	"6 Months PNC"	50	3	"Malaria"	"Post-Partum"	"Malaria is very dangerous to newborn babies!  You can prevent malaria by closing your windows and doors before dark and sleeping with your baby under a net every night. Talk to your health worker if you don't have a mosquito net."	"Malaria is very dangerous to babies! Prevent malaria by closing windows and doors before dark and sleeping with baby under a net. No Net? Talk to health worker."	160	
150	"6 Months PNC"	50	5	"Birth Spacing"	"Post-Partum"	"Taking tea leaves, herbsor bathing after sex will NOT prevent pregnancy. Talk with your health worker about ways to prevent unplanned pregnancy"	"Taking tea leaves, herbs or bathing after sex will NOT prevent pregnancy. Talk with your health worker about ways to prevent unplanned pregnancy."	145	
151	"6 Months PNC"	51	1	"Danger Signs"	"Post-Partum"	"Go to the health facility immediately if you have vaginal bleeding or foul smelling discharge from your vagina, pain in your belly, fever, headache or blurred vision, difficulty breathing, convulsions, or if you are having difficulty breastfeeding"	"Go to clinic NOW if you have: bleeding or bad smelling fluid from vagina, pain in  belly, fever,headache, blurred vision, or problems breathing or breastfeeding"	160	
128	"6 Months PNC"	51	4	"PNC"	"Post-Partum"	"Remember to go to the health facility with your baby so that you both can be checked after delivery. If you are HIV positive or if your baby had low birth weight or was premature, you should have at least 6 visits during the first 6 months. "	"If you have HIV or if your baby was early or had low birth weight you should go to the health clinic at least 6 times during first 6 months after birth."	152	"CB: premature or early?"
132	"6 Months PNC"	52	1	"PMTCT"	"Post-Partum"	"Do you know your baby's HIV status? Go to a health facility if you are HIV positive and your baby has not been tested yet."	"Do you know your baby's HIV status? Go to a health clinic if you are HIV positive and your baby has not been tested yet."	120	
140	"6 Months PNC"	52	3	"Nutrition"	"Post-Partum"	"Breastmilk is the only food your baby needs for the first 6 months of life!  Ask your health worker for help if you are having any difficulties breastfeeding your baby.   "	"Breast milk is the only food your baby needs for the first 6 months of life! Ask your health worker for help if you have any trouble with breastfeeding."	152	
146	"6 Months PNC"	52	5	"Malaria"	"Post-Partum"	"If you think you have malaria or if you have fever, headache, joint paints, poor appetite, nausea, vomiting, diarrhoea, chest pain or look pale, go to the health centre immediately for treatment."	"If you have fever, headache, joint paints, poor appetite, nausea, vomiting, diarrhoea, chest pain or look pale, go to a health centre now for help with malaria."	160	
147	"6 Months PNC"	53	1	"Birth Spacing"	"Post-Partum"	"Did you know that you can get pregnant soon after delivering?  Talk to your partner and your health worker about ways to prevent unplanned pregnancy and use a condom whenever you have sex."	"Did you know that you can get pregnant again soon after delivery? Talk to your partner and health worker about using condoms and preventing unplanned pregnancy."	160	
129	"6 Months PNC"	53	4	"PNC"	"Post-Partum"	"Have you and your baby been to the health facility lately?  It is important that you and your baby are seen by a health worker at 6 weeks and again at 6 months after the baby is born."	"Have you and baby been to the health centre lately? It is important that you are seen by a health worker at 6 weeks and at 6 months after the baby is born."	155	"CB: health centre/clinic/facility?"
133	"6 Months PNC"	54	1	"PMTCT"	"Post-Partum"	"If you are HIV positive, do not forget to give your baby medicine to prevent HIV.  Be sure to store HIV drugs away from sunlight so that they remain effective."	"If you are HIV positive, do not forget to give your baby medicine to prevent HIV.  Be sure to store HIV drugs away from sunlight so that they stay fresh."	153	"CB: remain effective vs stay fresh."
141	"6 Months PNC"	54	3	"Nutrition"	"Post-Partum"	"You need a lot of food when you are breastfeeding!  Eat three or four meals with a variety of foods like fruit, vegetables, meat, rice and bread every day.  Drink plenty of boiled water and fresh fruit juice."	"When you are breastfeeding eat 3 or 4 meals with a variety of fruit,vegetables,meat,rice and bread every day. Drink lots of boiled water and fresh fruit juice."	159	
148	"6 Months PNC"	54	6	"Birth Spacing"	"Post-Partum"	"Getting pregnant soon after your delivery can be unhealthy. Have you considered birth spacing? Speak to your partner and to a health worker."	"Getting pregnant soon after your delivery can be unhealthy. Have you considered birth spacing? Speak to your partner and to a health worker."	140	
153	"6 Months PNC"	55	1	"Danger Signs"	"Post-Partum"	"If your baby is not feeding well,this could be a sign that she is very sick. Take her to a health facility immediately."	"If your baby is not feeding well this could be a sign that they are very sick. Take your baby to a health clinic NOW if they are not feeding well."	146	
130	"6 Months PNC"	55	3	"PNC"	"Post-Partum"	"At the 6 month PNC visit, the health worker will check your baby's weight and height, give immunisations and will talk to you about what foods to give when he starts to eat.  Don't forget to take your baby for his  6-month visit!"	"At a 6 month visit, a health worker will check baby weight/height, give medicine and talk about what foods they can eat. Don't forget a 6 month visit to clinic!"	160	
135	"6 Months PNC"	55	5	"PMTCT"	"Post-Partum"	"Remember that breastmilk is the healthiest food for your baby. HIV positive mums need to take medication and give their babies medication for all the time they breastfeed. Talk about this with your health worker."	"Breastmilk is the healthiest food for your baby. HIV positive moms and their babies must take medicine for all the time they breastfeed.Talk to a health worker!"	160	
149	"6 Months PNC"	56	1	"Birth Spacing"	"Post-Partum"	"Using family planning will not make you infertile.  Most methods are safe to take, reversible and allow you to plan when you have your next baby. Talk to your partner and health worker about ways to prevent unplanned pregnancy. "	"Using family planning will not make you infertile. Planning is safe, reversible and you can choose time for next baby. Talk to your partner and a health worker!"	160	"CB: most methods? Can't we just say methods? What methods aren't safe that would be recommended by a health worker?"
152	"6 Months PNC"	56	4	"Danger Signs"	"Post-Partum"	"Go to the health facility immediately if your baby has fever, difficulty breathing, cries all the time, is unable to suck, seems weak or has convulsions"	"Go to the health clinic NOW if your baby has fever, problems breathing, cries all the time, is unable to suck, moves less than normal or has bad shaking."	153	
131	"6 Months PNC"	57	1	"PNC"	"Post-Partum"	"At the 6-month PNC visit, the health worker will examine you and talk to you about how to stay healthy.  This is a good time to ask about how to prevent unplanned pregnancy!"	"At a health visit 6 months after birth a health worker will examine and talk to you about staying healthy. Ask them about how to prevent unplanned pregnancy!"	157	
136	"6 Months PNC"	57	3	"PMTCT"	"Post-Partum"	"If you are HIV positive, remember that you and your baby both need to take medicine to prevent your baby from becoming infected with HIV."	"If you are HIV positive, remember that you and your baby both need to take medicine to prevent your baby from catching HIV."	123	"CB: becoming infected or catching?"
143	"6 Months PNC"	57	5	"Nutrition"	"Post-Partum"	"Hello Mama. How is your baby growing?  Remember that breast milk is the only food your baby needs during the first 6 months.  Talk to your health worker about foods to give her when she reaches 6 months."	"How is the baby growing? Breast milk is the only food your baby needs during the first 6 months. Talk to a health worker about what to feed baby after 6 months."	160	
144	"6 Months PNC"	58	1	"Malaria"	"Post-Partum"	"Malaria is very dangerous to newborn babies! Prevent malaria by sleeping with your baby under a mosquito net every night.  Talk with your health worker if you do not have a mosquito net"	"Malaria is very dangerous to babies! Prevent malaria by sleeping with your baby under a mosquito net. Talk to a health worker if you do not have a net."	151	
137	"6 Months PNC"	58	4	"PMTCT"	"Post-Partum"	"Take your baby to the health facility for HIV testing when he is 6 weeks of age and again when he stops breastfeeding so that he can get the treatment he needs."	"Take your baby to the health clinic for HIV testing when they are 6 weeks old and again when they stop breastfeeding. Go get the help and medicine you need."	156	
138	"6 Months PNC"	59	1	"PMTCT"	"Post-Partum"	"Did you know that HIV positive women still need to take medicines after they stop breastfeeding?  Stay healthy for yourself and for your baby.  See your health worker"	"Did you know that HIV positive women still need to take medicine after they stop breastfeeding? Stay healthy for yourself and your baby. See your health worker."	160	
142	"6 Months PNC"	59	4	"Nutrition"	"Post-Partum"	"Stay healthy while you are breastfeeding!  Get plenty of rest.  Avoid alcohol, drugs, tobacco and herbal medicines, as these can harm your baby."	"Stay healthy while you are breastfeeding! Get plenty of rest.  Avoid alcohol, drugs, tobacco and herbal medicines, as these can harm your baby."	143	
